f	-rw-r--r--	10156	2026-05-31T12:00:03.7223695840MSK	./memory/.dreams/session-corpus/2026-04-19.txt
f	-rw-r--r--	10257	2026-05-31T12:00:02.7583749850MSK	./knowledge/rewrite/05_import_final.md
f	-rw-r--r--	1029	2026-06-03T06:00:04.0878068810MSK	./memory/dreaming/rem/2026-06-03.md
f	-rw-r--r--	103	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-04-18.md
f	-rw-r--r--	103	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-04-21.md
f	-rw-r--r--	103	2026-05-31T12:00:04.3193662350MSK	./memory/dreaming/deep/2026-04-22.md
f	-rw-r--r--	103	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-30.md
f	-rw-r--r--	103	2026-05-31T12:00:04.3203662300MSK	./memory/dreaming/deep/2026-05-31.md
f	-rw-r--r--	103	2026-06-01T06:00:05.8355553110MSK	./memory/dreaming/deep/2026-06-01.md
f	-rw-r--r--	103	2026-06-02T06:00:04.5722230070MSK	./memory/dreaming/deep/2026-06-02.md
f	-rw-r--r--	103	2026-06-03T06:00:04.4218051760MSK	./memory/dreaming/deep/2026-06-03.md
f	-rw-r--r--	103	2026-06-04T06:00:04.2927370400MSK	./memory/dreaming/deep/2026-06-04.md
f	-rw-r--r--	103	2026-06-05T06:00:04.8767077550MSK	./memory/dreaming/deep/2026-06-05.md
f	-rw-r--r--	103	2026-06-06T06:00:03.9756254720MSK	./memory/dreaming/deep/2026-06-06.md
f	-rw-r--r--	103	2026-06-07T06:00:03.0132146180MSK	./memory/dreaming/deep/2026-06-07.md
f	-rw-r--r--	103	2026-06-08T06:00:03.7948812450MSK	./memory/dreaming/deep/2026-06-08.md
f	-rw-r--r--	103	2026-06-11T09:33:27.8641344850MSK	./memory/dreaming/deep/2026-06-11.md
f	-rw-r--r--	103	2026-06-12T06:00:20.9338662550MSK	./memory/dreaming/deep/2026-06-12.md
f	-rw-r--r--	103	2026-06-15T06:00:23.9084667500MSK	./memory/dreaming/deep/2026-06-15.md
f	-rw-r--r--	10311	2026-06-07T00:44:34.8511372200MSK	./memory/2026-06-06.md
f	-rw-r--r--	10337	2026-05-31T12:00:03.7613693650MSK	./memory/.dreams/session-corpus/2026-04-29.txt
f	-rw-r--r--	1035	2026-05-31T12:00:04.8393633170MSK	./memory/welding/2026-03-04.md
